content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Alhamdulillah baru percobaan ni,saya mesan barang lewat aplikasi ini sangat memuaskan,moga moga shopi bukan lah penipu,dan moga saya bisa berlangganan. Walau bintang lima nilai dari saya, Usulan saya untuk shopi,kami ini kan orang dagang,jadi maunya kami,harga grosir di chopi bisa kami order dg ongkir yang murah,ini kita ambil 1 kodi harga ongkir ok,ambil 5 kodi harga ongkir 5 x lipat, Menurut saya,untuk berbisnis di shopi agak sulit",5,Positif,alhamdulillah baru percobaan nisaya mesan barang lewat aplikasi ini sangat memuaskanmoga moga shopi bukan lah penipudan moga saya bisa berlangganan walau bintang lima nilai dari saya usulan saya untuk shopikami ini kan orang dagangjadi maunya kamiharga grosir di chopi bisa kami order dg ongkir yang murahini kita ambil  kodi harga ongkir okambil  kodi harga ongkir  x lipat menurut sayauntuk berbisnis di shopi agak sulit,alhamdulillah percobaan nisaya mesan barang aplikasi memuaskanmoga moga shopi penipudan moga berlangganan bintang nilai usulan shopikami orang dagangjadi maunya kamiharga grosir chopi order dg ongkir murahini ambil kodi harga ongkir okambil kodi harga ongkir x lipat sayauntuk berbisnis shopi sulit,"['alhamdulillah', 'percobaan', 'nisaya', 'mesan', 'barang', 'aplikasi', 'memuaskanmoga', 'moga', 'shopi', 'penipudan', 'moga', 'berlangganan', 'bintang', 'nilai', 'usulan', 'shopikami', 'orang', 'dagangjadi', 'maunya', 'kamiharga', 'grosir', 'chopi', 'order', 'dg', 'ongkir', 'murahini', 'ambil', 'kodi', 'harga', 'ongkir', 'okambil', 'kodi', 'harga', 'ongkir', 'x', 'lipat', 'sayauntuk', 'berbisnis', 'shopi', 'sulit']",alhamdulillah coba nisaya mesan barang aplikasi memuaskanmoga moga shopi penipudan moga langgan bintang nilai usul shopikami orang dagangjadi mau kamiharga grosir chopi order dg ongkir murahini ambil kodi harga ongkir okambil kodi harga ongkir x lipat sayauntuk bisnis shopi sulit
"Tolong bantu aktifkan lagi sistem COD di aplikasi akun Shopee saya,karena itu murni bukan kesalahan saya,semua karena kurir jasa kirim Spx..sekarang saya belanja pakai akun yg lain..dan tidak pernah pakai jasa spx lagi Alhamdulillah semua paket pesanan saya sampai🙏jadi tolong aktifkan kembali sistem cod di akun saya yg ini",5,Positif,tolong bantu aktifkan lagi sistem cod di aplikasi akun shopee sayakarena itu murni bukan kesalahan sayasemua karena kurir jasa kirim spxsekarang saya belanja pakai akun yg laindan tidak pernah pakai jasa spx lagi alhamdulillah semua paket pesanan saya sampaijadi tolong aktifkan kembali sistem cod di akun saya yg ini,tolong bantu aktifkan sistem cod aplikasi akun shopee sayakarena murni kesalahan sayasemua kurir jasa kirim spxsekarang belanja pakai akun yg laindan pakai jasa spx alhamdulillah paket pesanan sampaijadi tolong aktifkan sistem cod akun yg,"['tolong', 'bantu', 'aktifkan', 'sistem', 'cod', 'aplikasi', 'akun', 'shopee', 'sayakarena', 'murni', 'kesalahan', 'sayasemua', 'kurir', 'jasa', 'kirim', 'spxsekarang', 'belanja', 'pakai', 'akun', 'yg', 'laindan', 'pakai', 'jasa', 'spx', 'alhamdulillah', 'paket', 'pesanan', 'sampaijadi', 'tolong', 'aktifkan', 'sistem', 'cod', 'akun', 'yg']",tolong bantu aktif sistem cod aplikasi akun shopee sayakarena murni salah sayasemua kurir jasa kirim spxsekarang belanja pakai akun yg laindan pakai jasa spx alhamdulillah paket pesan sampaijadi tolong aktif sistem cod akun yg
"Banyak para seller menjual barang palsu,dulu iya shopee keren terjamin belanja juga, ga was was... Sekarang malah mikir dulu mau belanja juga, kurang aman banyak para seller jail dan penipu. Parah nya jika kita ngasih ulasan bintang 1,ulasan kita sama pihak Shopee di tutupi nya padahal semua yg mau belanja biar baca dan ga ketipu lagi... Parah",1,Negatif,banyak para seller menjual barang palsudulu iya shopee keren terjamin belanja juga ga was was sekarang malah mikir dulu mau belanja juga kurang aman banyak para seller jail dan penipu parah nya jika kita ngasih ulasan bintang ulasan kita sama pihak shopee di tutupi nya padahal semua yg mau belanja biar baca dan ga ketipu lagi parah,seller menjual barang palsudulu iya shopee keren terjamin belanja ga was was mikir belanja aman seller jail penipu parah nya ngasih ulasan bintang ulasan shopee tutupi nya yg belanja biar baca ga ketipu parah,"['seller', 'menjual', 'barang', 'palsudulu', 'iya', 'shopee', 'keren', 'terjamin', 'belanja', 'ga', 'was', 'was', 'mikir', 'belanja', 'aman', 'seller', 'jail', 'penipu', 'parah', 'nya', 'ngasih', 'ulasan', 'bintang', 'ulasan', 'shopee', 'tutupi', 'nya', 'yg', 'belanja', 'biar', 'baca', 'ga', 'ketipu', 'parah']",seller jual barang palsudulu iya shopee keren jamin belanja ga was was mikir belanja aman seller jail tipu parah nya ngasih ulas bintang ulas shopee tutup nya yg belanja biar baca ga tipu parah
"Cuma iklan dari aplikasi ini yg ngeselin, kebanyakan iklan skip sekali selesai, ini harus skip 3 kali itupun durasi ke skip terasa lama, mohon pengertiannya.",1,Negatif,cuma iklan dari aplikasi ini yg ngeselin kebanyakan iklan skip sekali selesai ini harus skip  kali itupun durasi ke skip terasa lama mohon pengertiannya,iklan aplikasi yg ngeselin kebanyakan iklan skip selesai skip kali itupun durasi skip mohon pengertiannya,"['iklan', 'aplikasi', 'yg', 'ngeselin', 'kebanyakan', 'iklan', 'skip', 'selesai', 'skip', 'kali', 'itupun', 'durasi', 'skip', 'mohon', 'pengertiannya']",iklan aplikasi yg ngeselin banyak iklan skip selesai skip kali itu durasi skip mohon erti
Apk sampah masak saya mau buka pesanan saya di situ bacaannya memuat halaman ini padahal jaringan bagus mau lihat pesanan saja susah tolong la diperbaiki lah tolong,1,Negatif,apk sampah masak saya mau buka pesanan saya di situ bacaannya memuat halaman ini padahal jaringan bagus mau lihat pesanan saja susah tolong la diperbaiki lah tolong,apk sampah masak buka pesanan situ bacaannya memuat halaman jaringan bagus lihat pesanan susah tolong la diperbaiki tolong,"['apk', 'sampah', 'masak', 'buka', 'pesanan', 'situ', 'bacaannya', 'memuat', 'halaman', 'jaringan', 'bagus', 'lihat', 'pesanan', 'susah', 'tolong', 'la', 'diperbaiki', 'tolong']",apk sampah masak buka pesan situ baca muat halaman jaring bagus lihat pesan susah tolong la baik tolong
"Sudah ketiga kalinya tiap check out saat ingin memasukkan pin malah nggak muncul apa2, cuma titik tiga dalam waktu yang lama coba berkali2 baru bisa, bukan karena sinyal karena coba buka yang lain2 lancar lancar aja udah clear cache login logout sama ajaaaaaa huft",5,Positif,sudah ketiga kalinya tiap check out saat ingin memasukkan pin malah nggak muncul apa cuma titik tiga dalam waktu yang lama coba berkali baru bisa bukan karena sinyal karena coba buka yang lain lancar lancar aja udah clear cache login logout sama ajaaaaaa huft,ketiga kalinya check out memasukkan pin nggak muncul titik coba berkali sinyal coba buka lancar lancar aja udah clear cache login logout ajaaaaaa huft,"['ketiga', 'kalinya', 'check', 'out', 'memasukkan', 'pin', 'nggak', 'muncul', 'titik', 'coba', 'berkali', 'sinyal', 'coba', 'buka', 'lancar', 'lancar', 'aja', 'udah', 'clear', 'cache', 'login', 'logout', 'ajaaaaaa', 'huft']",tiga kali check out masuk pin nggak muncul titik coba kali sinyal coba buka lancar lancar aja udah clear cache login logout ajaaaaaa huft
"Apk emang bagus, tapi setiap apk pasti iklannya Shopee, mau pencet tanda ""x"" selalu kebuka Shopee. Dan bikin HP ku macet. Tolong dong jangan maksa buat bikin iklan",1,Negatif,apk emang bagus tapi setiap apk pasti iklannya shopee mau pencet tanda x selalu kebuka shopee dan bikin hp ku macet tolong dong jangan maksa buat bikin iklan,apk emang bagus apk iklannya shopee pencet tanda x kebuka shopee bikin hp ku macet tolong maksa bikin iklan,"['apk', 'emang', 'bagus', 'apk', 'iklannya', 'shopee', 'pencet', 'tanda', 'x', 'kebuka', 'shopee', 'bikin', 'hp', 'ku', 'macet', 'tolong', 'maksa', 'bikin', 'iklan']",apk emang bagus apk iklan shopee pencet tanda x buka shopee bikin hp ku macet tolong maksa bikin iklan
Bgs banget cuma masalahnya sinyal shopeenya jlk banget dan lambat dibug apikasilnya sama juga ongkos pengiriman kirim paket selalu mahal walaupun udh pakai vocher atau diskon masih tetap kurangin sedikit tdk banyak selalu mahal ongkos pengirimannya menuruku lebih murah lgi tanpa ongkos kirimnya,5,Positif,bgs banget cuma masalahnya sinyal shopeenya jlk banget dan lambat dibug apikasilnya sama juga ongkos pengiriman kirim paket selalu mahal walaupun udh pakai vocher atau diskon masih tetap kurangin sedikit tdk banyak selalu mahal ongkos pengirimannya menuruku lebih murah lgi tanpa ongkos kirimnya,bgs banget sinyal shopeenya jlk banget lambat dibug apikasilnya ongkos pengiriman kirim paket mahal udh pakai vocher diskon kurangin tdk mahal ongkos pengirimannya menuruku murah lgi ongkos kirimnya,"['bgs', 'banget', 'sinyal', 'shopeenya', 'jlk', 'banget', 'lambat', 'dibug', 'apikasilnya', 'ongkos', 'pengiriman', 'kirim', 'paket', 'mahal', 'udh', 'pakai', 'vocher', 'diskon', 'kurangin', 'tdk', 'mahal', 'ongkos', 'pengirimannya', 'menuruku', 'murah', 'lgi', 'ongkos', 'kirimnya']",bgs banget sinyal shopeenya jlk banget lambat dibug apikasilnya ongkos kirim kirim paket mahal udh pakai vocher diskon rangin tdk mahal ongkos kirim menuruku murah lgi ongkos kirim
"Pengirman lama amat, paling cepat 10 hari, tidak ada pilihan untuk pengirman cepat Untuk wilayah luar jawa mending belanja di t1k t@k shop pengiriman cepat",1,Negatif,pengirman lama amat paling cepat  hari tidak ada pilihan untuk pengirman cepat untuk wilayah luar jawa mending belanja di tk t shop pengiriman cepat,pengirman cepat pilihan pengirman cepat wilayah jawa mending belanja tk t shop pengiriman cepat,"['pengirman', 'cepat', 'pilihan', 'pengirman', 'cepat', 'wilayah', 'jawa', 'mending', 'belanja', 'tk', 't', 'shop', 'pengiriman', 'cepat']",pengirman cepat pilih pengirman cepat wilayah jawa mending belanja tk t shop kirim cepat
"Iklan terlalu banyak, bukan di dalam apknya namun saat diluar apk, saat saya menjelajahi website tertentu mengapa iklan shopee terlalu banyak sehingga saya dikirim keluar masuk apk shopee tanpa keinginan saya? Ini sudah seperti pemaksaan bukan iklan lagi.",1,Negatif,iklan terlalu banyak bukan di dalam apknya namun saat diluar apk saat saya menjelajahi website tertentu mengapa iklan shopee terlalu banyak sehingga saya dikirim keluar masuk apk shopee tanpa keinginan saya ini sudah seperti pemaksaan bukan iklan lagi,iklan apknya diluar apk menjelajahi website iklan shopee dikirim masuk apk shopee pemaksaan iklan,"['iklan', 'apknya', 'diluar', 'apk', 'menjelajahi', 'website', 'iklan', 'shopee', 'dikirim', 'masuk', 'apk', 'shopee', 'pemaksaan', 'iklan']",iklan apknya luar apk jajah website iklan shopee kirim masuk apk shopee paksa iklan
"Suka duka blnja disini,tp lebih banyak sukanya karena bljny mudah dan barang nya sesuai dng yg diharapkan,tp buat yg pedagang nakal tolong di perhatikan karena sangat mengecewakan 🙏🙏kadang barang y tidak sesuai dng yg di post",5,Positif,suka duka blnja disinitp lebih banyak sukanya karena bljny mudah dan barang nya sesuai dng yg diharapkantp buat yg pedagang nakal tolong di perhatikan karena sangat mengecewakan kadang barang y tidak sesuai dng yg di post,suka duka blnja disinitp sukanya bljny mudah barang nya sesuai dng yg diharapkantp yg pedagang nakal tolong perhatikan mengecewakan kadang barang y sesuai dng yg post,"['suka', 'duka', 'blnja', 'disinitp', 'sukanya', 'bljny', 'mudah', 'barang', 'nya', 'sesuai', 'dng', 'yg', 'diharapkantp', 'yg', 'pedagang', 'nakal', 'tolong', 'perhatikan', 'mengecewakan', 'kadang', 'barang', 'y', 'sesuai', 'dng', 'yg', 'post']",suka duka blnja disinitp suka bljny mudah barang nya sesuai dng yg diharapkantp yg dagang nakal tolong perhati kecewa kadang barang y sesuai dng yg post
Makin kesini makin jelek aplikasi nya. Lemot.banyak bug nya. Gambar gak langsung muncul.di kolom pencarian gak sesuai gambar nya dengan yang kita tulis. Buat pihak pengembang Tolong diperbaiki lagi aplikasinya.jang update melulu tapi aplikasinya makin jelek.,1,Negatif,makin kesini makin jelek aplikasi nya lemotbanyak bug nya gambar gak langsung munculdi kolom pencarian gak sesuai gambar nya dengan yang kita tulis buat pihak pengembang tolong diperbaiki lagi aplikasinyajang update melulu tapi aplikasinya makin jelek,kesini jelek aplikasi nya lemotbanyak bug nya gambar gak langsung munculdi kolom pencarian gak sesuai gambar nya tulis pengembang tolong diperbaiki aplikasinyajang update melulu aplikasinya jelek,"['kesini', 'jelek', 'aplikasi', 'nya', 'lemotbanyak', 'bug', 'nya', 'gambar', 'gak', 'langsung', 'munculdi', 'kolom', 'pencarian', 'gak', 'sesuai', 'gambar', 'nya', 'tulis', 'pengembang', 'tolong', 'diperbaiki', 'aplikasinyajang', 'update', 'melulu', 'aplikasinya', 'jelek']",kesini jelek aplikasi nya lemotbanyak bug nya gambar gak langsung munculdi kolom cari gak sesuai gambar nya tulis kembang tolong baik aplikasinyajang update melulu aplikasi jelek
"tidak bs menggunakan spaylater. tidak pernah telat bayar, rajin belanja..apalgi coba?limit yg diberikan besar.. tapi dibekukan.. untuk apa diberikan.. meskipun uda di nonaktifkan . tetap rajin belanja.. tapi percuma saja.. smoga pihak shopee memberikan kejelasan..",1,Negatif,tidak bs menggunakan spaylater tidak pernah telat bayar rajin belanjaapalgi cobalimit yg diberikan besar tapi dibekukan untuk apa diberikan meskipun uda di nonaktifkan  tetap rajin belanja tapi percuma saja smoga pihak shopee memberikan kejelasan,bs spaylater telat bayar rajin belanjaapalgi cobalimit yg dibekukan uda nonaktifkan rajin belanja smoga shopee kejelasan,"['bs', 'spaylater', 'telat', 'bayar', 'rajin', 'belanjaapalgi', 'cobalimit', 'yg', 'dibekukan', 'uda', 'nonaktifkan', 'rajin', 'belanja', 'smoga', 'shopee', 'kejelasan']",bs spaylater telat bayar rajin belanjaapalgi cobalimit yg beku uda nonaktif rajin belanja smoga shopee jelas
Aplikasi aneh gambar yg ditelusuri tidak pernah sesuai. Entah aplikasi ini punya mata tapi buta. Knpa coba gambar baju yg saya fotokan terus saya cari di shopee tapi yang muncul model-model lain kan aneh. Keseringan terjadi ya min. Padahal gambar dari shope pula yg dikirim teman.,1,Negatif,aplikasi aneh gambar yg ditelusuri tidak pernah sesuai entah aplikasi ini punya mata tapi buta knpa coba gambar baju yg saya fotokan terus saya cari di shopee tapi yang muncul modelmodel lain kan aneh keseringan terjadi ya min padahal gambar dari shope pula yg dikirim teman,aplikasi aneh gambar yg ditelusuri sesuai aplikasi mata buta knpa coba gambar baju yg fotokan cari shopee muncul modelmodel aneh keseringan ya min gambar shope yg dikirim teman,"['aplikasi', 'aneh', 'gambar', 'yg', 'ditelusuri', 'sesuai', 'aplikasi', 'mata', 'buta', 'knpa', 'coba', 'gambar', 'baju', 'yg', 'fotokan', 'cari', 'shopee', 'muncul', 'modelmodel', 'aneh', 'keseringan', 'ya', 'min', 'gambar', 'shope', 'yg', 'dikirim', 'teman']",aplikasi aneh gambar yg telusur sesuai aplikasi mata buta knpa coba gambar baju yg foto cari shopee muncul modelmodel aneh sering ya min gambar shope yg kirim teman
"Pihak APK gak konsisten berjualan, masa ia hanya karena pemilik toko dikatakan tidak mengirim barang dengan seenaknya langsung mengembalikan dana yang saya kirimkan itupun diakun Pay yang dibuat oleh Shopee sendiri dengan persyaratan kita harus daftar pakai KTP biar dana kita bisa diambil kembali, sungguh apk yang membingungkan dan ga cuma itu yang sebetulnya banyak bisnis toko yang dibiarkan menipu pelanggan nya dan tidak ada tanggapan, semoga anda bangkrut jika tetap demikian 👏👏👏",1,Negatif,pihak apk gak konsisten berjualan masa ia hanya karena pemilik toko dikatakan tidak mengirim barang dengan seenaknya langsung mengembalikan dana yang saya kirimkan itupun diakun pay yang dibuat oleh shopee sendiri dengan persyaratan kita harus daftar pakai ktp biar dana kita bisa diambil kembali sungguh apk yang membingungkan dan ga cuma itu yang sebetulnya banyak bisnis toko yang dibiarkan menipu pelanggan nya dan tidak ada tanggapan semoga anda bangkrut jika tetap demikian ,apk gak konsisten berjualan pemilik toko mengirim barang langsung mengembalikan dana kirimkan itupun diakun pay shopee persyaratan daftar pakai ktp biar dana diambil sungguh apk membingungkan ga bisnis toko dibiarkan menipu pelanggan nya tanggapan semoga bangkrut,"['apk', 'gak', 'konsisten', 'berjualan', 'pemilik', 'toko', 'mengirim', 'barang', 'langsung', 'mengembalikan', 'dana', 'kirimkan', 'itupun', 'diakun', 'pay', 'shopee', 'persyaratan', 'daftar', 'pakai', 'ktp', 'biar', 'dana', 'diambil', 'sungguh', 'apk', 'membingungkan', 'ga', 'bisnis', 'toko', 'dibiarkan', 'menipu', 'pelanggan', 'nya', 'tanggapan', 'semoga', 'bangkrut']",apk gak konsisten jual milik toko kirim barang langsung kembali dana kirim itu akun pay shopee syarat daftar pakai ktp biar dana ambil sungguh apk bingung ga bisnis toko biar tipu langgan nya tanggap moga bangkrut
"Apk parah banyak banget penipuan nya, padahal pake apk ini dah lama tapi makin kesini selama sering mesen paket di apk ini bukan nya makin bagus jasa kirim nya malah paket gua gk kunjung Dateng dah mana udah di bayar semuanya tapi paket malah gk Dateng² dari pengiriman ID-express. Mending Tokopedia lah mahal gk penasaran pengiriman nya baik² gk pernah bermasalah",1,Negatif,apk parah banyak banget penipuan nya padahal pake apk ini dah lama tapi makin kesini selama sering mesen paket di apk ini bukan nya makin bagus jasa kirim nya malah paket gua gk kunjung dateng dah mana udah di bayar semuanya tapi paket malah gk dateng dari pengiriman idexpress mending tokopedia lah mahal gk penasaran pengiriman nya baik gk pernah bermasalah,apk parah banget penipuan nya pake apk dah kesini mesen paket apk nya bagus jasa kirim nya paket gua gk kunjung dateng dah udah bayar paket gk dateng pengiriman idexpress mending tokopedia mahal gk penasaran pengiriman nya gk bermasalah,"['apk', 'parah', 'banget', 'penipuan', 'nya', 'pake', 'apk', 'dah', 'kesini', 'mesen', 'paket', 'apk', 'nya', 'bagus', 'jasa', 'kirim', 'nya', 'paket', 'gua', 'gk', 'kunjung', 'dateng', 'dah', 'udah', 'bayar', 'paket', 'gk', 'dateng', 'pengiriman', 'idexpress', 'mending', 'tokopedia', 'mahal', 'gk', 'penasaran', 'pengiriman', 'nya', 'gk', 'bermasalah']",apk parah banget tipu nya pake apk dah kesini mesen paket apk nya bagus jasa kirim nya paket gua gk kunjung dateng dah udah bayar paket gk dateng kirim idexpress mending tokopedia mahal gk penasaran kirim nya gk masalah
